galaxy,R_kpc,f_bulge_r,C_baseline,C_flow,dC,V_obs_kms,V_pred_baseline,V_pred_flow
NGC2403,0.86,0.0,0.909533370879677,0.909533370879677,0.0,74.6,63.415454658889274,63.415454658889274
NGC2403,0.96,0.0,0.9157104908151692,0.9157104908151692,0.0,74.6,65.92077856933876,65.92077856933876
NGC2403,1.06,0.0,0.9213911172302176,0.9213911172302176,0.0,76.6,68.47250150797042,68.47250150797042
NGC2403,1.16,0.0,0.9265438591357796,0.9265438591357796,0.0,78.5,71.03116415704842,71.03116415704842
NGC2403,1.27,0.0,0.9316891735082924,0.9316891735082924,0.0,83.4,73.86194677943949,73.86194677943949
NGC2403,1.36,0.0,0.9361793306258922,0.9361793306258922,0.0,86.4,76.60001283148374,76.60001283148374
NGC2403,1.47,0.0,0.9402684138469845,0.9402684138469845,0.0,87.4,79.35127248813997,79.35127248813997
NGC2403,1.57,0.0,0.943857490728636,0.943857490728636,0.0,90.3,82.00442719730765,82.00442719730765
NGC2403,1.67,0.0,0.9473575044914788,0.9473575044914788,0.0,93.3,84.84352642046498,84.84352642046498
NGC2403,1.77,0.0,0.9503068948699628,0.9503068948699628,0.0,93.3,87.46088514757417,87.46088514757417
NGC2403,1.87,0.0,0.952686420025525,0.952686420025525,0.0,95.2,89.74537527644557,89.74537527644557
NGC2403,1.97,0.0,0.9548038739724848,0.9548038739724848,0.0,97.2,91.92560067419645,91.92560067419645
NGC2403,2.08,0.0,0.956920360209046,0.956920360209046,0.0,99.1,94.26096065944712,94.26096065944712
NGC2403,2.18,0.0,0.9587651723300864,0.9587651723300864,0.0,98.2,96.43929536837295,96.43929536837295
NGC2403,2.28,0.0,0.9597605578632326,0.9597605578632326,0.0,98.2,97.67546089962596,97.67546089962596
NGC2403,2.37,0.0,0.9601174557625936,0.9601174557625936,0.0,98.2,98.12976316430732,98.12976316430732
NGC2403,2.47,0.0,0.9604977385548126,0.9604977385548126,0.0,97.2,98.6204975998516,98.6204975998516
NGC2403,2.57,0.0,0.9609236777226622,0.9609236777226622,0.0,98.2,99.17851508581276,99.17851508581276
NGC2403,2.68,0.0,0.9613065005382906,0.9613065005382906,0.0,98.2,99.68778137206937,99.68778137206937
NGC2403,2.78,0.0,0.9616670484362144,0.9616670484362144,0.0,98.2,100.17428079041032,100.17428079041032
NGC2403,2.88,0.0,0.9620269854090208,0.9620269854090208,0.0,99.1,100.66675858615888,100.66675858615888
NGC2403,2.98,0.0,0.9624424477650744,0.9624424477650744,0.0,100.0,101.24387062326628,101.24387062326628
NGC2403,3.08,0.0,0.9629645652015344,0.9629645652015344,0.0,102.0,101.98268104428404,101.98268104428404
NGC2403,3.19,0.0,0.9635322844735218,0.9635322844735218,0.0,101.0,102.80372516930385,102.80372516930385
NGC2403,3.29,0.0,0.9641866745980484,0.9641866745980484,0.0,101.0,103.77392276192012,103.77392276192012
NGC2403,3.39,0.0,0.9648687651452322,0.9648687651452322,0.0,103.0,104.81354544177168,104.81354544177168
NGC2403,3.49,0.0,0.9654954757375072,0.9654954757375072,0.0,107.0,105.79547559716744,105.79547559716744
NGC2403,3.59,0.0,0.9659818424126084,0.9659818424126084,0.0,110.0,106.57591816969465,106.57591816969465
NGC2403,3.69,0.0,0.966567903730878,0.966567903730878,0.0,112.0,107.53859947192488,107.53859947192488
NGC2403,3.79,0.0,0.9670076141226756,0.9670076141226756,0.0,114.0,108.27746536528385,108.27746536528385
NGC2403,3.9,0.0,0.967367962831285,0.967367962831285,0.0,118.0,108.89395018792536,108.89395018792536
NGC2403,3.99,0.0,0.9676263654648632,0.9676263654648632,0.0,118.0,109.34227671428462,109.34227671428462
NGC2403,4.47,0.0,0.9689652696598828,0.9689652696598828,0.0,118.0,111.75323738923208,111.75323738923208
NGC2403,4.97,0.0,0.969991268970156,0.969991268970156,0.0,121.0,113.70775701174789,113.70775701174789
NGC2403,5.47,0.0,0.9707530634327696,0.9707530634327696,0.0,124.0,115.22432932279813,115.22432932279813
NGC2403,5.96,0.0,0.9711731742662846,0.9711731742662846,0.0,125.0,116.08602041055418,116.08602041055418
NGC2403,6.46,0.0,0.9714951178613704,0.9714951178613704,0.0,126.0,116.7590847724969,116.7590847724969
NGC2403,6.96,0.0,0.9719538947150028,0.9719538947150028,0.0,126.0,117.73797115204952,117.73797115204952
NGC2403,7.45,0.0,0.9723760771460468,0.9723760771460468,0.0,126.0,118.6600295674213,118.6600295674213
NGC2403,7.95,0.0,0.972791020116579,0.972791020116579,0.0,126.0,119.58690946124445,119.58690946124445
NGC2403,8.45,0.0,0.9732856402004976,0.9732856402004976,0.0,127.0,120.71959454744945,120.71959454744945
NGC2403,8.94,0.0,0.9737901007649904,0.9737901007649904,0.0,128.0,121.9073800161196,121.9073800161196
NGC2403,9.44,0.0,0.9742682453966168,0.9742682453966168,0.0,128.0,123.065003677559,123.065003677559
NGC2403,9.94,0.0,0.9746638116620874,0.9746638116620874,0.0,127.0,124.04714607655738,124.04714607655738
NGC2403,10.43,0.0,0.975159681460292,0.975159681460292,0.0,127.0,125.3110253880783,125.3110253880783
NGC2403,10.93,0.0,0.975596108405109,0.975596108405109,0.0,128.0,126.45484737091066,126.45484737091066
NGC2403,11.43,0.0,0.9759510466938164,0.9759510466938164,0.0,130.0,127.40777258486725,127.40777258486725
NGC2403,11.92,0.0,0.9762028742061436,0.9762028742061436,0.0,130.0,128.09665334222532,128.09665334222532
NGC2403,12.42,0.0,0.9764963200434073,0.9764963200434073,0.0,132.0,128.9131939912488,128.9131939912488
NGC2403,12.92,0.0,0.9767354467979288,0.9767354467979288,0.0,133.0,129.5898872588351,129.5898872588351
NGC2403,13.42,0.0,0.9768266817794056,0.9768266817794056,0.0,133.0,129.8508030393459,129.8508030393459
NGC2403,13.91,0.0,0.9768374395924788,0.9768374395924788,0.0,133.0,129.88166922366398,129.88166922366398
NGC2403,14.41,0.0,0.9768945690538716,0.9768945690538716,0.0,133.0,130.04594255576362,130.04594255576362
NGC2403,14.91,0.0,0.9769529594682884,0.9769529594682884,0.0,134.0,130.2144675032725,130.2144675032725
NGC2403,15.4,0.0,0.9769702341857976,0.9769702341857976,0.0,134.0,130.26444720781544,130.26444720781544
NGC2403,15.9,0.0,0.97695496349194,0.97695496349194,0.0,133.0,130.22026274250894,130.22026274250894
NGC2403,16.4,0.0,0.976911184085274,0.976911184085274,0.0,134.0,130.0938318750827,130.0938318750827
NGC2403,16.89,0.0,0.9767819351994564,0.9767819351994564,0.0,134.0,129.72264515551507,129.72264515551507
NGC2403,17.39,0.0,0.976682125073548,0.976682125073548,0.0,136.0,129.43810053039394,129.43810053039394
NGC2403,17.89,0.0,0.9765380800238992,0.9765380800238992,0.0,136.0,129.03062849937146,129.03062849937146
NGC2403,18.38,0.0,0.976391057137554,0.976391057137554,0.0,135.0,128.61855367963483,128.61855367963483
NGC2403,18.88,0.0,0.9762296564049964,0.9762296564049964,0.0,133.0,128.17055483622573,128.17055483622573
NGC2403,19.38,0.0,0.976208199411064,0.976208199411064,0.0,134.0,128.1113375941776,128.1113375941776
NGC2403,19.87,0.0,0.9763346881932522,0.9763346881932522,0.0,136.0,128.46157429833193,128.46157429833193
NGC2403,20.37,0.0,0.9764597685419504,0.9764597685419504,0.0,135.0,128.81066091188853,128.81066091188853
NGC2403,20.87,0.0,0.9765959876045164,0.9765959876045164,0.0,134.0,129.19398781388767,129.19398781388767
NGC2683,2.89,0.2121899390471467,0.9871484842188948,0.9871484842188948,0.0,189.0,175.28472040536582,175.28472040536582
NGC2683,5.77,0.0953414749661195,0.9898753658646892,0.9898753658646892,0.0,212.0,197.7564169328488,197.7564169328488
NGC2683,8.66,0.0861987758923186,0.9891891743596928,0.9891891743596928,0.0,206.0,191.3111320496498,191.3111320496498
NGC2683,11.54,0.0736878505191238,0.9896214243645752,0.9896214243645752,0.0,200.0,195.29704077872125,195.29704077872125
NGC2683,14.43,0.0776215561488117,0.9890348770838218,0.9890348770838218,0.0,172.0,189.94551648903607,189.94551648903607
NGC2683,17.31,0.0791204764308547,0.9887311613520052,0.9887311613520052,0.0,190.0,187.33957312784943,187.33957312784943
NGC2683,20.2,0.0810617892468407,0.9884255694305236,0.9884255694305236,0.0,169.0,184.8213611659092,184.8213611659092
NGC2683,23.08,0.0830772226253922,0.9881284362885522,0.9881284362885522,0.0,150.0,182.46632731515757,182.46632731515757
NGC2683,28.85,0.0849512747522384,0.9877369674203632,0.9877369674203632,0.0,160.0,179.49473271511528,179.49473271511528
NGC2683,31.74,0.0855149114061599,0.9875864927274544,0.9875864927274544,0.0,155.0,178.389921701258,178.389921701258
NGC2683,34.62,0.0858869870780659,0.9874589354261034,0.9874589354261034,0.0,151.0,177.46892379815782,177.46892379815782
NGC2841,3.44,0.7504759624271639,0.9931332446453656,0.9931332446453656,0.0,285.0,240.5237510557804,240.5237510557804
NGC2841,3.77,0.7152925112002008,0.9929588764607176,0.9929588764607176,0.0,297.0,237.50603243750075,237.50603243750075
NGC2841,4.13,0.6728552119239692,0.9928654000426764,0.9928654000426764,0.0,303.0,235.933912901012,235.933912901012
NGC2841,4.47,0.6370350604754589,0.9928047477024156,0.9928047477024156,0.0,306.0,234.93023056651688,234.93023056651688
NGC2841,4.8,0.6048922965891186,0.992765956866822,0.992765956866822,0.0,307.0,234.2949278449606,234.2949278449606
NGC2841,5.13,0.5742788499443943,0.9927585776240628,0.9927585776240628,0.0,304.0,234.17465005980551,234.17465005980551
NGC2841,5.48,0.5431879968434815,0.992780116859449,0.992780116859449,0.0,308.0,234.52624324165404,234.52624324165404
NGC2841,5.83,0.5165080754459412,0.9927948582265148,0.9927948582265148,0.0,313.0,234.7677782191097,234.7677782191097
NGC2841,6.16,0.4937534122710758,0.9928194204913782,0.9928194204913782,0.0,314.0,235.1718739704529,235.1718739704529
NGC2841,6.51,0.4645284213900582,0.9929358414792988,0.9929358414792988,0.0,315.0,237.11573310682945,237.11573310682945
NGC2841,6.86,0.4380996291074471,0.993050017030204,0.993050017030204,0.0,317.0,239.06923236682607,239.06923236682607
NGC2841,7.18,0.4176739557248174,0.993134252098417,0.993134252098417,0.0,320.0,240.5415191715583,240.5415191715583
NGC2841,7.51,0.3981230499785988,0.9932230700747944,0.9932230700747944,0.0,316.0,242.1234745002889,242.1234745002889
NGC2841,7.85,0.377581064335902,0.9933404811900411,0.9933404811900411,0.0,318.0,244.2629725488657,244.2629725488657
NGC2841,8.21,0.3590207870264721,0.9934416469487404,0.9934416469487404,0.0,321.0,246.1522335706443,246.1522335706443
NGC2841,8.57,0.3451042430859043,0.9934977198262578,0.9934977198262578,0.0,323.0,247.21828748068063,247.21828748068063
NGC2841,8.9,0.3345167848074355,0.9935321076726408,0.9935321076726408,0.0,321.0,247.87889886092267,247.87889886092267
NGC2841,9.24,0.3262043752117012,0.9935421391978224,0.9935421391978224,0.0,323.0,248.07260183513148,248.07260183513148
NGC2841,9.6,0.3185405749595399,0.9935461929254512,0.9935461929254512,0.0,323.0,248.1510047983303,248.1510047983303
NGC2841,9.93,0.3109551034637016,0.9935665176772406,0.9935665176772406,0.0,322.0,248.54521902460863,248.54521902460863
NGC2841,10.27,0.3026650191817021,0.9936021689849592,0.9936021689849592,0.0,321.0,249.24122587298476,249.24122587298476
NGC2841,10.6,0.2952907655967619,0.9936340649513866,0.9936340649513866,0.0,323.0,249.86885695844776,249.86885695844776
NGC2841,10.93,0.2882224208139323,0.9936677739205024,0.9936677739205024,0.0,322.0,250.53729968635247,250.53729968635247
NGC2841,11.27,0.2817205108152824,0.9936966517163672,0.9936966517163672,0.0,321.0,251.11419127897307,251.11419127897307
NGC2841,12.31,0.267756592716474,0.9937271911043726,0.9937271911043726,0.0,323.0,251.7285962698955,251.7285962698955
NGC2841,14.35,0.2578802301695305,0.9936183832393458,0.9936183832393458,0.0,319.0,249.5596941976384,249.5596941976384
NGC2841,16.4,0.2584465459684599,0.9934375845351462,0.9934375845351462,0.0,308.0,246.07552930634836,246.07552930634836
NGC2841,18.48,0.2572936742486987,0.9933348464233048,0.9933348464233048,0.0,299.0,244.1590074135943,244.1590074135943
NGC2841,20.57,0.250600648752482,0.9933442414838836,0.9933442414838836,0.0,299.0,244.33242570660929,244.33242570660929
NGC2841,22.51,0.2386101916373485,0.9934580213078156,0.9934580213078156,0.0,298.0,246.46212767583177,246.46212767583177
NGC2841,24.59,0.2326523435333756,0.9934906822901944,0.9934906822901944,0.0,296.0,247.0837364316687,247.0837364316687
NGC2841,26.68,0.2364654179291923,0.9933826417884384,0.9933826417884384,0.0,293.0,245.0450628773626,245.0450628773626
NGC2841,28.77,0.2404993757691386,0.9932758487243408,0.9932758487243408,0.0,289.0,243.07830308367372,243.07830308367372
NGC2841,30.7,0.2426033138492089,0.993205861144404,0.993205861144404,0.0,289.0,241.81454689979208,241.81454689979208
NGC2841,32.79,0.2407723792820252,0.9931943800165616,0.9931943800165616,0.0,288.0,241.60909292550312,241.60909292550312
NGC2841,34.88,0.234500791165725,0.9932556256579596,0.9932556256579596,0.0,285.0,242.7111224230555,242.7111224230555
NGC2841,36.96,0.2261482776941721,0.9933529110379224,0.9933529110379224,0.0,283.0,244.4927776072509,244.4927776072509
NGC2841,38.9,0.2188899984870952,0.9934403202342306,0.9934403202342306,0.0,275.0,246.12717545729532,246.12717545729532
NGC2841,40.99,0.2133868940033861,0.9935010301344812,0.9935010301344812,0.0,272.0,247.2816528512132,247.2816528512132
NGC2841,43.08,0.2099856630349556,0.9935290100514882,0.9935290100514882,0.0,271.0,247.8191764194794,247.8191764194794
NGC2841,45.16,0.2095684870535354,0.993507928557424,0.993507928557424,0.0,274.0,247.41385667815663,247.41385667815663
NGC2841,47.1,0.2123132730735938,0.9934371106098338,0.9934371106098338,0.0,277.0,246.06658553766368,246.06658553766368
NGC2841,49.19,0.215745556858699,0.99335415470908,0.99335415470908,0.0,281.0,244.5158061975318,244.5158061975318
NGC2841,51.27,0.217054487516785,0.993307536252258,0.993307536252258,0.0,286.0,243.6569744906654,243.6569744906654
NGC2841,53.36,0.2146909464116092,0.993323397987914,0.993323397987914,0.0,282.0,243.9481808763786,243.9481808763786
NGC2841,55.3,0.2085104161821325,0.9934074917797348,0.9934074917797348,0.0,283.0,245.50953917147055,245.50953917147055
NGC2841,57.38,0.2006670015050731,0.9935216978041396,0.9935216978041396,0.0,288.0,247.6783651438347,247.6783651438347
NGC2841,59.47,0.1932412302544237,0.9936332004464268,0.9936332004464268,0.0,287.0,249.85178368437064,249.85178368437064
NGC2841,61.56,0.1881914029517478,0.993704718375544,0.993704718375544,0.0,289.0,251.2760462491884,251.2760462491884
NGC2841,63.64,0.1853433338395608,0.9937375951005208,0.9937375951005208,0.0,294.0,251.9389319843648,251.9389319843648
NGC2903,0.32,0.0,0.9801932007464472,0.9801932007464472,0.0,44.0,140.69500800493583,140.69500800493583
NGC2903,0.64,0.0,0.9816933596948224,0.9816933596948224,0.0,64.0,146.45816825037247,146.45816825037247
NGC2903,0.96,0.0,0.9828395123290422,0.9828395123290422,0.0,128.0,151.35838556237874,151.35838556237874
NGC2903,1.28,0.0,0.9845601177374016,0.9845601177374016,0.0,148.0,159.70890176843952,159.70890176843952
NGC2903,1.6,0.0,0.985674680236613,0.985674680236613,0.0,157.0,165.89933055874917,165.89933055874917
NGC2903,1.92,0.0,0.9865948690337508,0.9865948690337508,0.0,189.0,171.5789047529392,171.5789047529392
NGC2903,2.24,0.0,0.988553517684976,0.988553517684976,0.0,195.0,185.86348145900632,185.86348145900632
NGC2903,2.56,0.0,0.9906129347985174,0.9906129347985174,0.0,201.0,205.4551707066441,205.4551707066441
NGC2903,2.88,0.0,0.9914620992197296,0.9914620992197296,0.0,214.0,215.5224435799368,215.5224435799368
NGC2903,3.2,0.0,0.9919972419876,0.9919972419876,0.0,215.0,222.67188498581135,222.67188498581135
NGC2903,3.52,0.0,0.9919943451927528,0.9919943451927528,0.0,215.0,222.63127008344915,222.63127008344915
NGC2903,3.84,0.0,0.9916900664503634,0.9916900664503634,0.0,216.0,218.48378037347473,218.48378037347473
NGC2903,4.8,0.0,0.9913180522860356,0.9913180522860356,0.0,214.0,213.71151356220005,213.71151356220005
NGC2903,5.76,0.0,0.9907354762174456,0.9907354762174456,0.0,210.0,206.82227103832392,206.82227103832392
NGC2903,6.72,0.0,0.9901027684587148,0.9901027684587148,0.0,205.0,200.03835193051128,200.03835193051128
NGC2903,7.68,0.0,0.9896694327407451,0.9896694327407451,0.0,203.0,195.7550565832251,195.7550565832251
NGC2903,8.64,0.0,0.9894254089517984,0.9894254089517984,0.0,201.0,193.4593546780575,193.4593546780575
NGC2903,9.6,0.0,0.9892743870813492,0.9892743870813492,0.0,201.0,192.0778644243356,192.0778644243356
NGC2903,10.56,0.0,0.9892131098324088,0.9892131098324088,0.0,199.0,191.5255856276663,191.5255856276663
NGC2903,11.52,0.0,0.9892100336233234,0.9892100336233234,0.0,197.0,191.4979840444171,191.4979840444171
NGC2903,12.48,0.0,0.9891345013868476,0.9891345013868476,0.0,196.0,190.82393206353436,190.82393206353436
NGC2903,13.44,0.0,0.9890137402584308,0.9890137402584308,0.0,193.0,189.7606795788273,189.7606795788273
NGC2903,14.4,0.0,0.9889086183272582,0.9889086183272582,0.0,190.0,188.84924433986063,188.84924433986063
NGC2903,15.36,0.0,0.9888068635744915,0.9888068635744915,0.0,188.0,187.9792156946232,187.9792156946232
NGC2903,16.32,0.0,0.988729409090332,0.988729409090332,0.0,187.0,187.32484353786705,187.32484353786705
NGC2903,17.28,0.0,0.98863199216655,0.98863199216655,0.0,188.0,186.5112976261914,186.5112976261914
NGC2903,18.24,0.0,0.9885573572220544,0.9885573572220544,0.0,186.0,185.8950227571357,185.8950227571357
NGC2903,19.2,0.0,0.988491488956184,0.988491488956184,0.0,185.0,185.3561044197304,185.3561044197304
NGC2903,20.16,0.0,0.9884224372626068,0.9884224372626068,0.0,185.0,184.79606610024865,184.79606610024865
NGC2903,21.12,0.0,0.9883682860186396,0.9883682860186396,0.0,181.0,184.36035648629232,184.36035648629232
NGC2903,22.08,0.0,0.988328186041354,0.988328186041354,0.0,178.0,184.03965393637563,184.03965393637563
NGC2903,23.04,0.0,0.9882812678042708,0.9882812678042708,0.0,177.0,183.66650536259897,183.66650536259897
NGC2903,24.0,0.0,0.9882722335551412,0.9882722335551412,0.0,182.0,183.59491067285896,183.59491067285896
NGC2903,24.96,0.0,0.9882557523318868,0.9882557523318868,0.0,180.0,183.46451218762303,183.46451218762303
NGC2915,0.34,0.0,0.787728750881914,0.787728750881914,0.0,13.5,38.52767096754758,38.52767096754758
NGC2915,0.67,0.0,0.846925394042832,0.846925394042832,0.0,31.3,47.04364867977028,47.04364867977028
NGC2915,1.0,0.0,0.8651050217796347,0.8651050217796347,0.0,35.3,50.64849220142699,50.64849220142699
NGC2915,1.34,0.0,0.8743849480424781,0.8743849480424781,0.0,50.5,52.766767611069646,52.766767611069646
NGC2915,1.68,0.0,0.8781571119061959,0.8781571119061959,0.0,61.0,53.69279534914569,53.69279534914569
NGC2915,2.01,0.0,0.8799617411212374,0.8799617411212374,0.0,66.5,54.15044713963281,54.15044713963281
NGC2915,2.34,0.0,0.8811951040435558,0.8811951040435558,0.0,74.4,54.468932545123785,54.468932545123785
NGC2915,2.67,0.0,0.8818085412555517,0.8818085412555517,0.0,83.0,54.62910680717088,54.62910680717088
NGC2915,3.01,0.0,0.8813373925045923,0.8813373925045923,0.0,86.4,54.50597970502916,54.50597970502916
NGC2915,3.35,0.0,0.8808493735194756,0.8808493735194756,0.0,83.6,54.379180129905045,54.379180129905045
NGC2915,3.68,0.0,0.8822719788443361,0.8822719788443361,0.0,79.8,54.750906820845934,54.750906820845934
NGC2915,4.02,0.0,0.885307614810734,0.885307614810734,0.0,82.8,55.56608555082311,55.56608555082311
NGC2915,4.35,0.0,0.8892229737752955,0.8892229737752955,0.0,83.5,56.66442441903265,56.66442441903265
NGC2915,4.68,0.0,0.8926769032255231,0.8926769032255231,0.0,80.4,57.68070327929208,57.68070327929208
NGC2915,5.02,0.0,0.8949516578741764,0.8949516578741764,0.0,80.3,58.37611418488927,58.37611418488927
NGC2915,5.35,0.0,0.895890716090991,0.895890716090991,0.0,82.1,58.669553636594955,58.669553636594955
NGC2915,5.69,0.0,0.8960472350566274,0.8960472350566274,0.0,82.4,58.718834274117995,58.718834274117995
NGC2915,6.03,0.0,0.8962537925742985,0.8962537925742985,0.0,80.9,58.78403377261951,58.78403377261951
NGC2915,6.36,0.0,0.8979866699117497,0.8979866699117497,0.0,79.0,59.33848831771928,59.33848831771928
NGC2915,6.69,0.0,0.9011421196671728,0.9011421196671728,0.0,81.4,60.38387690239267,60.38387690239267
NGC2915,7.02,0.0,0.905117700734638,0.905117700734638,0.0,79.7,61.77175276827341,61.77175276827341
NGC2915,7.36,0.0,0.9086903891209326,0.9086903891209326,0.0,77.5,63.09278773710988,63.09278773710988
NGC2915,7.7,0.0,0.9100048819213484,0.9100048819213484,0.0,79.9,63.59784225945144,63.59784225945144
