candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,split,feature_log10_center,feature_log10_IQR,parameters_json,train_q_min,train_q_median,train_q_max,test_q_min,test_q_median,test_q_max,train_galaxies,train_points,train_pooled_RMSE_km_s,train_equal_galaxy_RMSE_km_s,train_mean_residual_km_s,train_median_galaxy_mean_residual_km_s,test_galaxies,test_points,test_pooled_RMSE_km_s,test_equal_galaxy_RMSE_km_s,test_mean_residual_km_s,test_median_galaxy_mean_residual_km_s,heldout_fold,baseline_fold_RMSE_km_s,fold_improvement_fraction
quadratic_log__baryonic_mass,quadratic_log_response_diagnostic,baryonic_mass,,3,nonmonotonic,development_fold_2,10.407920664137869,1.3720988748927958,"[0.2299772611593776, -0.18121320146474243, 0.002049123589592741]",1.0825889360149337,1.2585713911498249,1.8902680432983352,1.082856854338281,1.2185012471661423,1.6073222699476013,79,575,10.239186217594881,9.926761205063679,-1.663416908251984,0.6765615612159734,26,182,15.32940523205203,15.317385243016034,-3.35471772371842,-0.8831277631133865,2,16.650058754416158,0.0800401686898945
quadratic_log__baryonic_mass,quadratic_log_response_diagnostic,baryonic_mass,,3,nonmonotonic,development_fold_3,10.572625189799018,1.458452399278947,"[0.23381977250467204, -0.2343632420319446, -0.010456789759281913]",1.0733716256807095,1.263416769247548,2.0013412313024954,1.0730224005730737,1.297128913585827,1.9461603926243063,79,582,11.973086009571338,11.832022733363253,-1.3757641402485592,1.5071139956342279,26,175,9.830025695553793,10.274367338733292,0.5000622449176965,1.8775240607928496,3,11.107839500755686,0.075034588136216
direct_hill_m1__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,1.0,2,direct_wrong_sign,development_fold_0,10.407920664137869,1.3657494876327725,"[1.2195805001489066, -6.0]",1.196080818396495,1.2165649371628584,1.2182807840755625,1.1928819793339438,1.2167987378473337,1.2178864671053595,78,557,13.533445324679944,13.48262382846073,-2.4834608013578654,-2.2440546575505023,27,200,9.647717211967375,9.542306340605538,-3.031043557951943,-2.3684090345009507,0,9.519050126200368,-0.0024431234311037553
direct_hill_m1__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,1.0,2,direct_wrong_sign,development_fold_1,10.46623992697494,1.2551905629065487,"[1.2323119945528385, -6.0]",1.1982102413603744,1.2292649513789085,1.2310346726388723,1.202609316840534,1.2285084304339344,1.2309401847012602,79,557,12.748603965115874,12.755658934954502,-2.1251794164509046,-1.87217082511075,26,200,12.217565351649618,12.09697780628833,-2.1112917880687654,-1.1428108996960913,1,12.053047246842993,-0.0036447678786659665
direct_hill_m1__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,1.0,2,direct_wrong_sign,development_fold_2,10.407920664137869,1.3720988748927958,"[1.2128921985387178, -6.0]",1.1866032654374732,1.2098931732021094,1.211594563131085,1.2016329400640606,1.210383459145335,1.2115927576251195,79,575,11.148823809439273,10.921909806141146,-2.756777677235835,-2.063553363977447,26,182,16.49774842184043,16.677644688358217,-3.350989714759203,-2.531324328895459,2,16.650058754416158,-0.001656807002842653
direct_hill_m1__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,1.0,2,direct_wrong_sign,development_fold_3,10.572625189799018,1.458452399278947,"[1.2315624584979148, -6.0]",1.2053029069909444,1.228517268644191,1.230010442497457,1.2088222800891415,1.2281542093796336,1.2300124709627704,79,582,12.93895259722121,13.034161170480546,-2.4329362854865595,-1.8972569915429496,26,175,11.436505239996823,11.136381962023624,-1.2346873415389357,-0.1822139984232276,3,11.107839500755686,-0.0025695781133672213
direct_hill_m2__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,2.0,2,direct_wrong_sign,development_fold_0,10.407920664137869,1.3657494876327725,"[1.2171492338388343, -6.0]",1.2166795786454538,1.2171417554614248,1.2171478485334346,1.2165398291689056,1.2171428628814192,1.2171468789352264,78,557,13.50492822342595,13.452520022398561,-2.460446887351026,-2.211687363203384,27,200,9.631637095683367,9.519274872219128,-2.993796325391567,-2.1933008006105523,0,9.519050126200368,-2.3610130819973207e-05
direct_hill_m2__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,2.0,2,direct_wrong_sign,development_fold_1,10.46623992697494,1.2551905629065487,"[1.2295847098517372, -6.0]",1.228589546955816,1.2295771550685917,1.2295833860646448,1.2288350993099602,1.2295729234974249,1.229583182736361,79,557,12.721426361581695,12.725768594335356,-2.0985607697224347,-1.806424301263327,26,200,12.178717585386861,12.05344389328139,-2.091292724139256,-1.220997234798723,1,12.053047246842993,-3.290839488756525e-05
direct_hill_m2__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,2.0,2,direct_wrong_sign,development_fold_2,10.407920664137869,1.3720988748927958,"[1.2102574422677863, -6.0]",1.2096636979152249,1.2102500062347474,1.2102560540167489,1.2101511955402238,1.2102522430137843,1.210256050146743,79,575,11.123170683329429,10.89270652211324,-2.734958144741152,-2.107829870729799,26,182,16.473877611286376,16.650225088565588,-3.3462217868840174,-2.5133103877839353,2,16.650058754416158,-9.99000375223602e-06
direct_hill_m2__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,2.0,2,direct_wrong_sign,development_fold_3,10.572625189799018,1.458452399278947,"[1.228660052652583, -6.0]",1.2280771341427692,1.2286525035506928,1.2286580964859874,1.228225401437292,1.2286505906022558,1.228658101602443,79,582,12.91361767887791,13.004551195464332,-2.4126901522347595,-1.8357934660637198,26,175,11.403942400603869,11.108028217846774,-1.207356765894048,-0.10207222526387164,3,11.107839500755686,-1.6989540682077475e-05
inverse_hill0_m0.5__R80,inverse_hill_zero_floor,R80,0.5,2,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.3784875388775455, 4.698518482421297]",1.0634644498181347,1.2583872670838956,1.353038869278612,1.1902341882257452,1.2902482805989912,1.35326785615562,78,557,13.242812699527079,13.205437680464195,-2.0536586767251537,-0.40577542927107446,27,200,8.91997446273029,9.15036383930249,-0.9794707247664811,-1.2073416392081266,0,9.519050126200368,0.03873141563600979
inverse_hill0_m0.5__R80,inverse_hill_zero_floor,R80,0.5,2,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.38466051665135, 4.695740712644392]",1.1118502981691005,1.2638693840000297,1.3438983688547628,1.1417997059577605,1.253947223539857,1.3436221352092172,79,557,12.58219436083312,12.596115761184642,-1.6493054174343935,-0.8223327261871844,26,200,11.35551318950452,11.372412711983316,-1.85990889315222,-0.7540664928297536,1,12.053047246842993,0.05646991345179986
inverse_hill0_m0.5__R80,inverse_hill_zero_floor,R80,0.5,2,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.3885424977494505, 4.557509910046842]",1.0427461110367764,1.2595499306620046,1.3561722385451147,1.1480183774003556,1.2445880701171992,1.3286811970640826,79,575,10.512959080814815,10.535388980961656,-1.9744461428355031,-1.1868551357645967,26,182,16.667981704615027,16.515035150913892,-3.106786864806545,-1.0128996060153403,2,16.650058754416158,0.008109497119128894
inverse_hill0_m0.5__R80,inverse_hill_zero_floor,R80,0.5,2,inverse,development_fold_3,0.9361929494680195,0.36508835242665827,"[1.5757964605163925, 2.949305844073779]",1.0123952181681353,1.2823257648415225,1.4880296673343156,0.9515126053255025,1.2717994840208025,1.4747521162341788,79,582,12.509661034069392,12.508861059773691,-1.849666393693223,-0.3140767530978337,26,175,12.128901323170213,12.024897209782548,-2.4319222084779613,0.8163276493014407,3,11.107839500755686,-0.08255950303967508
inverse_hill0_m1__R80,inverse_hill_zero_floor,R80,1.0,2,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.2779657906396795, 3.8340355927927607]",1.0576603633758366,1.2509182106656989,1.2768935199065665,1.206330497225381,1.2639330870661782,1.2769130698841886,78,557,13.265644084912587,13.277198391462157,-2.128529000032592,-0.6433043672356573,27,200,9.131608630900494,9.283080760748113,-1.6502522265170774,-1.5343188053735268,0,9.519050126200368,0.02478917143242776
inverse_hill0_m1__R80,inverse_hill_zero_floor,R80,1.0,2,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.2826925804814813, 3.811158095312118]",1.1194600930144607,1.2549303289353206,1.2798408624176796,1.1560233892387575,1.2498005224875282,1.2798009823429808,79,557,12.623560261592088,12.648571606051645,-1.796794506050237,-1.1738381390053956,26,200,11.472107233479054,11.503988185816473,-1.8740483322140578,-1.110977489855421,1,12.053047246842993,0.045553547562035224
inverse_hill0_m1__R80,inverse_hill_zero_floor,R80,1.0,2,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.2777075619021558, 3.818655305477145]",1.0385913942046978,1.250255322064872,1.2761854138074051,1.1701725305351942,1.242883019402945,1.2723010014078515,79,575,10.59991795424935,10.640014629847146,-2.1565994745915407,-0.6175853604007712,26,182,16.617093023399082,16.545335177510182,-2.8821588743922226,-1.3124256863778423,2,16.650058754416158,0.006289682123686191
inverse_hill0_m1__R80,inverse_hill_zero_floor,R80,1.0,2,inverse,development_fold_3,0.9361929494680195,0.36508835242665827,"[1.376367000764828, 2.639560223884075]",0.9678141724275492,1.2846522595031713,1.3698711235759524,0.8674105458329143,1.2769212634423424,1.3676157351343439,79,582,12.49716415858,12.51633234682094,-1.96656127125362,-0.4777176611065581,26,175,12.738959742622,12.787152576808799,-2.9718984754178974,0.9955982510393838,3,11.107839500755686,-0.15118269182219146
inverse_hill0_m2__R80,inverse_hill_zero_floor,R80,2.0,2,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.234301868493485, 3.296027793462397]",1.0949650675564175,1.2326116886585337,1.2342993156295736,1.2216666767111848,1.233855794834234,1.234299407945356,78,557,13.376902996476957,13.386582025264058,-2.261988765826138,-1.5291574983758611,27,200,9.443287100189432,9.451573310628675,-2.4567362855789194,-2.058932156690137,0,9.519050126200368,0.00708860807298084
inverse_hill0_m2__R80,inverse_hill_zero_floor,R80,2.0,2,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.2396611979059844, 3.292966456747975]",1.169561740505981,1.2379532684516672,1.23964384813698,1.199077506427273,1.2372454473194032,1.2396433583808042,79,557,12.692143135619608,12.70987208618297,-1.9915011357049268,-1.5640931789874788,26,200,11.87176205374114,11.829094795772548,-1.986349416392431,-1.1363859503013012,1,12.053047246842993,0.018580566929172537
inverse_hill0_m2__R80,inverse_hill_zero_floor,R80,2.0,2,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.230417547084116, 3.3354593523006395]",1.0799536722620229,1.2288602935360091,1.230412946257912,1.2036987671882056,1.2278798823194386,1.2303591497568187,79,575,10.86109475837463,10.799040116850591,-2.4394164844895694,-1.0015012034523636,26,182,16.521548901456125,16.601311778107718,-2.86767984265069,-1.8982245196786072,2,16.650058754416158,0.0029277359934547498
inverse_hill0_m2__R80,inverse_hill_zero_floor,R80,2.0,2,inverse,development_fold_3,0.9361929494680195,0.36508835242665827,"[1.2893980195374553, 2.2131611331968326]",0.9092446856990194,1.2741611058100792,1.2893299980975985,0.7132609276975295,1.2713071213130287,1.2892741614475625,79,582,12.45138810681247,12.557246055231728,-2.1519787219460556,-1.0890797571880775,26,175,14.2992623042682,14.613959281573946,-3.7239394906958867,0.837198012986739,3,11.107839500755686,-0.3156437199673017
inverse_hill0_m4__R80,inverse_hill_zero_floor,R80,4.0,2,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.2194437732915326, 3.1513279866171646]",1.185206859518203,1.2194396831069936,1.219443773282227,1.2192111214754786,1.2194434889663432,1.2194437732828878,78,557,13.491983972602775,13.448578587130928,-2.4140949351783534,-2.1176145742657777,27,200,9.605668602730429,9.51215713307392,-2.913425652782405,-2.1719024116519763,0,9.519050126200368,0.0007241261507253682
inverse_hill0_m4__R80,inverse_hill_zero_floor,R80,4.0,2,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.2295738652836947, 5.468545725644954]",1.229573131160264,1.2295738648947234,1.2295738652836545,1.229573631187239,1.2295738645046206,1.2295738652836523,79,557,12.721218512932628,12.725536234683021,-2.0983087934397955,-1.8061675975774385,26,200,12.178379003841439,12.053041712670911,-2.0911247596585847,-1.2216110026192384,1,12.053047246842993,4.591512808849174e-07
inverse_hill0_m4__R80,inverse_hill_zero_floor,R80,4.0,2,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.212933462184766, 3.231769815336706]",1.1783045412432338,1.212930513171466,1.2129334621590897,1.2120293175423538,1.2129255722335393,1.2129334580477587,79,575,11.095349959620712,10.887870920340113,-2.679715886750783,-1.941940175707431,26,182,16.4719914325929,16.63957134606047,-3.2357134119731366,-2.3977865250062718,2,16.650058754416158,0.0006298721530280105
inverse_hill0_m4__R80,inverse_hill_zero_floor,R80,4.0,2,inverse,development_fold_3,0.9361929494680195,0.36508835242665827,"[1.2531695008046302, 1.9947991046758922]",0.8833303322592027,1.252740418983451,1.2531694924503896,0.4889947413455264,1.2525619924890892,1.2531694731032312,79,582,12.37493014617341,12.604889699831395,-2.2672703078683774,-1.4321607894244626,26,175,17.60973531520671,18.252716911693387,-4.229333368515133,0.45607875272330245,3,11.107839500755686,-0.6432283623157882
inverse_hillfloor_m1__R80,inverse_hill_free_floor,R80,1.0,3,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.1013232811922422, 0.11328488573660075, -0.9954699009986337]",1.1218252561665552,1.251066047605093,1.6034942288057283,1.1671398851904642,1.3335711194534596,1.6043671675557487,78,557,13.291771859114224,13.127733428994992,-1.9819962658919992,-0.10314404818102599,27,200,8.789328463915167,9.066650061190721,0.17002698071953934,-0.4143854160347331,0,9.519050126200368,0.04752575719340468
inverse_hillfloor_m1__R80,inverse_hill_free_floor,R80,1.0,3,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.1197524757835073, 0.1256802479212915, -1.1821974813808773]",1.1470157290281613,1.263679707560161,1.581438599618811,1.1555071682521196,1.245437857562092,1.5798440094118371,79,557,12.533136617755885,12.517714158142244,-1.4151397445781488,-0.33118945359929813,26,200,11.47254925965918,11.351672875347292,-2.0189446593437377,-0.5541284824944787,1,12.053047246842993,0.05819062658029561
inverse_hillfloor_m1__R80,inverse_hill_free_floor,R80,1.0,3,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.072761222053373, 0.1092203753766234, -0.6648369471735471]",1.097925762865336,1.2555476204320615,1.5595111384209632,1.1316606455513447,1.227474398060453,1.4637884819232665,79,575,10.564023847457397,10.431573929922571,-1.789893000237805,-0.7127668882365664,26,182,16.66990463366629,16.51265808406488,-3.659052003226305,-1.1158574923238405,2,16.650058754416158,0.008252263393054515
inverse_hillfloor_m1__R80,inverse_hill_free_floor,R80,1.0,3,inverse,development_fold_3,0.9361929494680195,0.36508835242665827,"[0.0, 0.22939448044210783, 2.639560923415322]",0.967814290336653,1.2846522091435963,1.369871010543832,0.8674106957734381,1.2769212184031555,1.3676156238560053,79,582,12.497164037613324,12.51633234682102,-1.9665622196830241,-0.4777189610710124,26,175,12.738958007554066,12.787150780243334,-2.97189824968277,0.9955972121586271,3,11.107839500755686,-0.15118253008367666
inverse_hillfloor_m2__R80,inverse_hill_free_floor,R80,2.0,3,inverse,development_fold_0,0.9849275620035491,0.31797626025472836,"[1.1499814062575988, 0.07900590959840086, -0.604352913729302]",1.1512103010716308,1.2380860596502357,1.5312355673265792,1.1645724295031634,1.3534738983471357,1.5313048762443082,78,557,13.347339034708693,13.121817882378618,-1.9989399281032327,-0.4513173763322165,27,200,8.831906448399454,9.13492526995528,0.39643371506433384,0.14438402112023377,0,9.519050126200368,0.04035327592065263
inverse_hillfloor_m2__R80,inverse_hill_free_floor,R80,2.0,3,inverse,development_fold_1,0.9118710948637009,0.4207107933379677,"[1.1522955111011501, 0.059292555823694824, -0.1959034092870339]",1.156698492102999,1.2682121023313955,1.43547763912709,1.160001630285265,1.2451936302619606,1.435359471853704,79,557,12.521285051377637,12.49699946356059,-1.3980449514072346,-0.7190416681943645,26,200,11.527556545956237,11.361883352368327,-2.03457417630725,-0.49626332141273477,1,12.053047246842993,0.05734349831373142
inverse_hillfloor_m2__R80,inverse_hill_free_floor,R80,2.0,3,inverse,development_fold_2,0.9197595013800703,0.3342402597200542,"[1.1181323005069643, 0.06407589264931704, -0.1176084049803819]",1.1203650807431427,1.2562271143314727,1.4297788914939202,1.1316380168801412,1.2205179493370584,1.4167898958842382,79,575,10.622164205485397,10.439529862002958,-1.831039170529426,-0.9722211364490173,26,182,16.637523339146504,16.5005048863191,-3.8208764673825293,-1.1179198495773697,2,16.650058754416158,0.008982182603853639
